open;close;high;low;value;volume;begin;end
198.62;195.69;201.86;192.05;33640155970.2;170582970;2020-03-20 00:00:00;2020-03-20 23:59:59
188.0;183.37;190.99;182.1;29394019795.5;157891450;2020-03-23 00:00:00;2020-03-23 23:59:59
193.3;192.64;195.0;189.1;20144255967.3;104881990;2020-03-24 00:00:00;2020-03-24 23:59:59
196.38;188.08;201.0;182.32;36047953308.7;187978350;2020-03-25 00:00:00;2020-03-25 23:59:59
187.69;188.07;191.2;182.8;20794391118.5;111602370;2020-03-26 00:00:00;2020-03-26 23:59:59
188.05;180.38;188.97;180.17;20992083168.9;114277750;2020-03-27 00:00:00;2020-03-27 23:59:59
177.0;183.0;183.2;174.9;16984102870.2;94334680;2020-03-30 00:00:00;2020-03-30 23:59:59
186.0;187.21;188.77;184.25;21273110563.50001;114026920;2020-03-31 00:00:00;2020-03-31 20:30:07
183.2;184.78;185.47;182.0;14152323782.7;76826820;2020-04-01 00:00:00;2020-04-01 23:59:59
188.3;186.95;189.9;182.0;23370357267.7;125636360;2020-04-02 00:00:00;2020-04-02 23:59:59
186.6;185.64;187.49;184.28;17235065518.9;92860290;2020-04-03 00:00:00;2020-04-03 23:59:59
187.52;190.7;192.02;186.42;14703005110.4;77864920;2020-04-06 00:00:00;2020-04-06 23:59:59
193.02;197.63;200.54;193.02;26938901533.1;136421670;2020-04-07 00:00:00;2020-04-07 23:59:59
196.02;200.29;200.29;195.12;17786713217.2;89980980;2020-04-08 00:00:00;2020-04-08 23:59:59
202.4;203.61;205.44;199.3;22320788796.1;109981630;2020-04-09 00:00:00;2020-04-09 23:59:59
201.85;201.99;202.75;200.7;5800209935.8;28758250;2020-04-10 00:00:00;2020-04-10 23:59:59
202.0;198.26;202.16;197.32;8212681043.4;41284390;2020-04-13 00:00:00;2020-04-13 23:59:59
199.99;197.37;202.85;196.1;16029896035.5;80220070;2020-04-14 00:00:00;2020-04-14 23:59:59
196.0;186.07;196.25;186.06;18670648932.7;98164460;2020-04-15 00:00:00;2020-04-15 23:59:59
187.22;188.5;191.67;183.53;20595306653.4;109174870;2020-04-16 00:00:00;2020-04-16 23:59:59
192.5;191.8;192.7;188.28;13685370762.7;71727940;2020-04-17 00:00:00;2020-04-17 23:59:59
190.6;189.32;192.23;187.31;11794682206.4;62240080;2020-04-20 00:00:00;2020-04-20 23:59:59
185.54;186.05;187.5;183.65;17514787767.5;94307290;2020-04-21 00:00:00;2020-04-21 23:59:59
185.01;190.2;191.94;184.5;14242707865.6;75361890;2020-04-22 00:00:00;2020-04-22 23:59:59
191.99;190.94;192.5;188.68;11973068616.3;62759650;2020-04-23 00:00:00;2020-04-23 23:59:59
189.73;188.91;191.65;187.7;10472460449.3;55313850;2020-04-24 00:00:00;2020-04-24 23:59:59
189.98;188.9;190.5;188.43;8280718574.0;43711720;2020-04-27 00:00:00;2020-04-27 23:59:59
188.5;192.8;194.22;188.17;15058997718.5;78584780;2020-04-28 00:00:00;2020-04-28 23:59:59
194.46;195.8;195.8;192.86;13579539158.7;69842140;2020-04-29 00:00:00;2020-04-29 23:59:59
196.51;197.25;199.7;195.46;17208241261.6;87198650;2020-04-30 00:00:00;2020-04-30 23:59:59
195.68;193.69;195.68;193.26;10956456919.7;56398200;2020-05-04 00:00:00;2020-05-04 23:59:59
195.51;194.75;196.46;194.0;6913652876.1;35439260;2020-05-05 00:00:00;2020-05-05 23:59:59
195.0;195.7;197.23;194.3;9707394359.8;49561410;2020-05-06 00:00:00;2020-05-06 23:59:59
196.0;195.51;198.15;195.06;11343545876.3;57728990;2020-05-07 00:00:00;2020-05-07 23:59:59
196.0;196.02;196.25;194.6;6617841364.8;33836340;2020-05-08 00:00:00;2020-05-08 23:59:59
193.3;191.4;198.0;191.2;13070048549.5;67656880;2020-05-12 00:00:00;2020-05-12 23:59:59
190.05;187.31;190.6;186.66;11961690830.5;63466110;2020-05-13 00:00:00;2020-05-13 23:59:59
186.5;183.81;188.2;183.5;14231605183.4;76682120;2020-05-14 00:00:00;2020-05-14 23:59:59
186.13;183.85;186.78;183.33;11679302654.5;63148140;2020-05-15 00:00:00;2020-05-15 23:59:59
186.33;188.93;190.0;185.4;14534902238.5;77545890;2020-05-18 00:00:00;2020-05-18 23:59:59
190.37;189.0;192.55;186.8;19951575701.7;105324020;2020-05-19 00:00:00;2020-05-19 23:59:59
188.49;193.98;193.98;186.6;17813722381.1;93343040;2020-05-20 00:00:00;2020-05-20 23:59:59
194.0;192.4;196.31;191.5;15420063130.0;79541950;2020-05-21 00:00:00;2020-05-21 23:59:59
190.97;188.9;191.25;188.6;10819219615.2;57013570;2020-05-22 00:00:00;2020-05-22 23:59:59
189.62;191.0;191.31;188.8;4393812737.8;23140090;2020-05-25 00:00:00;2020-05-25 23:59:59
193.0;194.0;196.1;192.11;15409981368.9;79312200;2020-05-26 00:00:00;2020-05-26 23:59:59
194.0;198.51;198.97;193.32;22860566656.3;116074210;2020-05-27 00:00:00;2020-05-27 23:59:59
199.31;205.0;205.0;198.4;23677007418.1;117179670;2020-05-28 00:00:00;2020-05-28 23:59:59
204.11;200.5;204.4;199.17;21465081835.5;106653140;2020-05-29 00:00:00;2020-05-29 23:59:59
203.1;203.66;205.93;201.81;13373648341.9;65650670;2020-06-01 00:00:00;2020-06-01 23:59:59
204.67;212.0;212.0;204.0;24294100965.5;116868310;2020-06-02 00:00:00;2020-06-02 23:59:59
214.0;221.5;221.92;213.51;31549092543.7;145043730;2020-06-03 00:00:00;2020-06-03 23:59:59
220.67;213.1;221.0;212.55;26485488602.2;122494020;2020-06-04 00:00:00;2020-06-04 23:59:59
215.13;219.1;219.93;213.6;19225352020.3;88658860;2020-06-05 00:00:00;2020-06-05 23:59:59
219.8;220.3;223.15;217.45;19572072820.0;88826700;2020-06-08 00:00:00;2020-06-08 23:59:59
221.13;217.23;221.88;215.44;15045754084.5;69166250;2020-06-09 00:00:00;2020-06-09 23:59:59
217.0;212.53;217.58;211.82;19662728515.9;91895460;2020-06-10 00:00:00;2020-06-10 23:59:59
208.91;208.35;209.24;206.01;14524836992.8;70033060;2020-06-11 00:00:00;2020-06-11 23:59:59
205.07;207.32;207.85;202.3;15576360955.0;75996510;2020-06-15 00:00:00;2020-06-15 23:59:59
210.28;207.76;212.19;207.52;13980584331.2;66559110;2020-06-16 00:00:00;2020-06-16 23:59:59
208.52;208.14;210.35;206.94;11802788689.2;56578870;2020-06-17 00:00:00;2020-06-17 23:59:59
207.8;203.77;208.1;202.72;14802264834.6;72275760;2020-06-18 00:00:00;2020-06-18 23:59:59
205.44;207.0;209.2;204.55;15554563362.6;75045510;2020-06-19 00:00:00;2020-06-19 23:59:59
206.7;206.4;207.95;204.28;12074076979.8;58664110;2020-06-22 00:00:00;2020-06-22 23:59:59
207.7;207.3;209.74;206.43;11137767479.7;53487940;2020-06-23 00:00:00;2020-06-23 23:59:59
201.0;206.92;207.0;200.75;14541271980.8;71495220;2020-06-25 00:00:00;2020-06-25 23:59:59
206.97;203.15;207.5;201.76;9536028546.0;46690640;2020-06-26 00:00:00;2020-06-26 23:59:59
201.0;205.8;205.86;200.97;8775787315.9;43082680;2020-06-29 00:00:00;2020-06-29 23:59:59
205.7;203.22;206.0;202.36;8909592214.0;43754960;2020-06-30 00:00:00;2020-06-30 23:59:59
205.0;209.6;210.15;204.28;15895629292.0;76382050;2020-07-02 00:00:00;2020-07-02 23:59:59
210.0;210.95;211.97;209.0;10651660815.1;50644210;2020-07-03 00:00:00;2020-07-03 23:59:59
212.97;214.61;216.79;212.94;11914952236.6;55455110;2020-07-06 00:00:00;2020-07-06 23:59:59
213.0;210.53;214.23;210.51;9483841870.2;44728560;2020-07-07 00:00:00;2020-07-07 23:59:59
210.8;210.97;212.29;209.3;8859053776.1;42068480;2020-07-08 00:00:00;2020-07-08 23:59:59
210.7;209.11;211.7;208.1;9485167255.3;45189000;2020-07-09 00:00:00;2020-07-09 23:59:59
207.51;212.28;212.6;206.57;10603240360.5;50706520;2020-07-10 00:00:00;2020-07-10 23:59:59
213.87;208.39;214.2;208.11;10836025409.7;51331610;2020-07-13 00:00:00;2020-07-13 23:59:59
208.38;209.5;209.58;205.7;13674397301.5;66035020;2020-07-14 00:00:00;2020-07-14 23:59:59
210.29;211.09;211.8;207.65;10392614438.1;49529010;2020-07-15 00:00:00;2020-07-15 23:59:59
209.66;211.35;212.6;208.63;8222468883.2;39030370;2020-07-16 00:00:00;2020-07-16 23:59:59
211.69;210.81;212.18;209.86;7621648287.8;36140220;2020-07-17 00:00:00;2020-07-17 23:59:59
210.27;213.89;214.48;209.08;9408789104.0;44507600;2020-07-20 00:00:00;2020-07-20 23:59:59
215.0;215.73;219.1;214.38;16436006752.1;75649160;2020-07-21 00:00:00;2020-07-21 23:59:59
215.98;216.71;217.65;213.56;10453875884.8;48441000;2020-07-22 00:00:00;2020-07-22 23:59:59
217.5;215.41;219.28;215.0;9454102078.5;43424820;2020-07-23 00:00:00;2020-07-23 23:59:59
214.8;215.97;217.41;197.73;11521604596.7;53567220;2020-07-24 00:00:00;2020-07-24 23:59:59
216.7;216.9;218.38;215.15;8310553242.2;38321750;2020-07-27 00:00:00;2020-07-27 23:59:59
216.81;215.53;217.42;215.25;5319231657.0;24610340;2020-07-28 00:00:00;2020-07-28 23:59:59
215.89;219.18;219.18;215.63;9005920588.0;41346230;2020-07-29 00:00:00;2020-07-29 23:59:59
218.71;218.15;218.88;215.34;11138328730.9;51264970;2020-07-30 00:00:00;2020-07-30 23:59:59
218.19;221.57;221.98;217.43;13145917240.5;59709710;2020-07-31 00:00:00;2020-07-31 23:59:59
222.27;226.72;228.36;221.3;14565232568.0;64556650;2020-08-03 00:00:00;2020-08-03 23:59:59
227.39;227.16;228.85;225.63;9543108136.4;42017490;2020-08-04 00:00:00;2020-08-04 23:59:59
228.15;226.4;229.17;224.31;12399212426.2;54642900;2020-08-05 00:00:00;2020-08-05 23:59:59
226.75;226.0;227.43;224.35;6807374079.6;30164090;2020-08-06 00:00:00;2020-08-06 23:59:59
225.0;227.28;227.6;224.46;8061489862.1;35640160;2020-08-07 00:00:00;2020-08-07 23:59:59
227.96;225.99;228.7;224.51;9837842413.7;43502880;2020-08-10 00:00:00;2020-08-10 23:59:59
226.43;232.65;234.73;226.21;18901430660.7;81875170;2020-08-11 00:00:00;2020-08-11 23:59:59
233.12;242.4;242.5;233.03;24086072932.3;101002270;2020-08-12 00:00:00;2020-08-12 23:59:59
242.2;241.39;244.04;238.57;20686038715.6;85720330;2020-08-13 00:00:00;2020-08-13 23:59:59
242.0;239.99;242.22;238.47;10611904575.6;44284550;2020-08-14 00:00:00;2020-08-14 23:59:59
240.8;237.8;242.35;234.5;18405007815.5;77120410;2020-08-17 00:00:00;2020-08-17 23:59:59
236.88;236.3;239.83;235.69;8727611405.3;36762880;2020-08-18 00:00:00;2020-08-18 23:59:59
235.85;239.4;240.75;235.19;9128470275.9;38234650;2020-08-19 00:00:00;2020-08-19 23:59:59
238.44;232.48;238.51;230.33;27336230596.3;116941150;2020-08-20 00:00:00;2020-08-20 23:59:59
233.3;231.22;236.5;227.35;32170258945.3;138913060;2020-08-21 00:00:00;2020-08-21 23:59:59
232.5;231.81;233.7;230.2;10345016893.4;44546800;2020-08-24 00:00:00;2020-08-24 23:59:59
232.3;228.08;232.97;226.9;13519382620.3;58979870;2020-08-25 00:00:00;2020-08-25 23:59:59
228.3;227.8;229.4;224.7;17191544879.4;75779450;2020-08-26 00:00:00;2020-08-26 23:59:59
227.87;226.23;229.98;225.6;11613583692.0;51031070;2020-08-27 00:00:00;2020-08-27 23:59:59
227.0;226.3;228.1;225.19;9232406392.9;40748090;2020-08-28 00:00:00;2020-08-28 23:59:59
227.0;226.1;229.71;225.0;14071375876.6;62015070;2020-08-31 00:00:00;2020-08-31 23:59:59
226.7;227.64;227.97;226.01;8522787144.6;37550370;2020-09-01 00:00:00;2020-09-01 23:59:59
228.56;222.57;228.75;220.85;17450608746.8;77854040;2020-09-02 00:00:00;2020-09-02 23:59:59
221.67;218.32;224.23;218.0;15382475469.6;69470720;2020-09-03 00:00:00;2020-09-03 23:59:59
218.0;222.21;222.5;216.75;15500726113.3;70670060;2020-09-04 00:00:00;2020-09-04 23:59:59
221.5;221.32;224.2;220.5;13178570253.6;59334960;2020-09-07 00:00:00;2020-09-07 23:59:59
222.0;217.68;222.48;216.29;15302879362.2;70024350;2020-09-08 00:00:00;2020-09-08 23:59:59
217.01;218.0;218.88;216.8;10478057857.9;48062980;2020-09-09 00:00:00;2020-09-09 23:59:59
218.24;220.6;222.15;215.79;15594540161.9;71198540;2020-09-10 00:00:00;2020-09-10 23:59:59
221.46;221.07;223.15;219.75;10116610895.1;45688920;2020-09-11 00:00:00;2020-09-11 23:59:59
222.31;227.37;227.54;222.13;14157337173.7;62906200;2020-09-14 00:00:00;2020-09-14 23:59:59
228.22;231.5;231.95;227.39;14255629551.8;61905270;2020-09-15 00:00:00;2020-09-15 23:59:59
231.72;231.06;232.6;230.15;9156984436.9;39605930;2020-09-16 00:00:00;2020-09-16 23:59:59
229.1;231.46;231.75;228.57;11305308495.3;49126710;2020-09-17 00:00:00;2020-09-17 23:59:59
232.0;230.3;232.59;229.0;12588932834.6;54624840;2020-09-18 00:00:00;2020-09-18 23:59:59
229.88;226.25;230.07;223.49;15914876384.9;70303620;2020-09-21 00:00:00;2020-09-21 23:59:59
226.0;229.88;230.28;225.46;15206482113.8;66622080;2020-09-22 00:00:00;2020-09-22 23:59:59
230.02;228.5;232.1;227.61;16403578895.1;71299220;2020-09-23 00:00:00;2020-09-23 23:59:59
227.63;228.17;231.1;225.75;18732362394.8;81995110;2020-09-24 00:00:00;2020-09-24 23:59:59
229.0;228.24;229.3;226.25;13705991460.3;60248340;2020-09-25 00:00:00;2020-09-25 23:59:59
228.79;228.63;229.55;227.35;14741456973.9;64519830;2020-09-28 00:00:00;2020-09-28 23:59:59
228.88;225.48;228.88;223.1;20396145374.2;90417190;2020-09-29 00:00:00;2020-09-29 23:59:59
224.5;229.14;230.75;223.25;17872440194.2;78604470;2020-09-30 00:00:00;2020-09-30 23:59:59
229.08;227.23;229.9;226.86;17791063640.7;77828210;2020-10-01 00:00:00;2020-10-01 23:59:59
210.4;208.8;211.39;206.5;23838847083.7;114322450;2020-10-02 00:00:00;2020-10-02 23:59:59
209.65;208.89;210.69;207.72;9513875234.4;45601880;2020-10-05 00:00:00;2020-10-05 23:59:59
209.0;211.18;212.99;208.35;18494841962.5;87529560;2020-10-06 00:00:00;2020-10-06 23:59:59
211.3;210.6;212.66;209.03;13059113369.6;62052620;2020-10-07 00:00:00;2020-10-07 23:59:59
211.2;207.97;211.43;207.26;10346732010.9;49545460;2020-10-08 00:00:00;2020-10-08 23:59:59
208.47;205.38;208.96;204.4;13514648160.3;65518060;2020-10-09 00:00:00;2020-10-09 23:59:59
205.97;206.18;208.49;204.57;10804190710.5;52321380;2020-10-12 00:00:00;2020-10-12 23:59:59
205.92;205.03;207.64;204.77;9481495812.4;46023280;2020-10-13 00:00:00;2020-10-13 23:59:59
205.06;207.83;208.0;204.78;9685023432.1;46840170;2020-10-14 00:00:00;2020-10-14 23:59:59
207.46;203.85;207.57;201.95;15627615937.8;76502030;2020-10-15 00:00:00;2020-10-15 23:59:59
204.02;201.17;204.25;200.5;13392342059.7;66258500;2020-10-16 00:00:00;2020-10-16 23:59:59
201.55;202.78;204.0;201.55;9616800475.9;47421400;2020-10-19 00:00:00;2020-10-19 23:59:59
203.0;209.54;209.76;202.5;16761624910.9;80919110;2020-10-20 00:00:00;2020-10-20 23:59:59
210.04;210.33;213.25;208.9;17405263503.0;82509750;2020-10-21 00:00:00;2020-10-21 23:59:59
209.58;210.21;211.53;207.84;9827794477.3;46859510;2020-10-22 00:00:00;2020-10-22 23:59:59
210.0;214.5;214.73;209.15;16035135288.8;75361490;2020-10-23 00:00:00;2020-10-23 23:59:59
213.4;211.1;214.45;210.5;12523196337.9;58921210;2020-10-26 00:00:00;2020-10-26 23:59:59
211.5;207.64;212.29;206.66;12740888699.7;61084680;2020-10-27 00:00:00;2020-10-27 23:59:59
206.94;204.73;206.94;202.3;14346698389.2;70171420;2020-10-28 00:00:00;2020-10-28 23:59:59
206.5;205.58;207.33;203.64;18784577809.2;91505270;2020-10-29 00:00:00;2020-10-29 23:59:59
203.62;200.99;204.84;200.61;16956465782.8;83659620;2020-10-30 00:00:00;2020-10-30 23:59:59
200.45;204.5;204.59;196.15;16569318135.9;82335660;2020-11-02 00:00:00;2020-11-02 23:59:59
205.7;209.2;211.11;203.8;18755423471.8;90368710;2020-11-03 00:00:00;2020-11-03 23:59:59
214.4;216.7;218.65;211.43;32864048096.0;152554980;2020-11-05 00:00:00;2020-11-05 23:59:59
215.8;217.5;218.29;213.0;20569505846.9;94997390;2020-11-06 00:00:00;2020-11-06 23:59:59
220.0;228.05;231.3;218.7;49040624016.0;217536750;2020-11-09 00:00:00;2020-11-09 23:59:59
227.0;236.1;237.6;226.27;53418710876.7;229603230;2020-11-10 00:00:00;2020-11-10 23:59:59
237.0;244.2;245.98;236.89;56981091002.2;234843470;2020-11-11 00:00:00;2020-11-11 23:59:59
243.31;242.08;245.72;240.22;36869870227.7;151436920;2020-11-12 00:00:00;2020-11-12 23:59:59
242.01;242.99;244.14;238.62;25594975927.1;106150870;2020-11-13 00:00:00;2020-11-13 23:59:59
244.14;247.99;248.73;244.0;28152563676.1;113945190;2020-11-16 00:00:00;2020-11-16 23:59:59
248.0;245.7;249.84;243.41;23346224330.0;94918470;2020-11-17 00:00:00;2020-11-17 23:59:59
245.1;242.71;247.23;242.59;14733578918.6;60088940;2020-11-18 00:00:00;2020-11-18 23:59:59
242.5;240.27;243.49;237.34;23265463603.1;97143730;2020-11-19 00:00:00;2020-11-19 23:59:59
239.58;239.42;240.77;236.57;11633833057.0;48799870;2020-11-20 00:00:00;2020-11-20 23:59:59
240.45;239.7;243.87;238.52;18049549354.9;74832280;2020-11-23 00:00:00;2020-11-23 23:59:59
241.65;247.33;247.85;239.57;20602954853.6;84515780;2020-11-24 00:00:00;2020-11-24 23:59:59
248.0;251.91;252.2;246.55;33360645434.4;133397740;2020-11-25 00:00:00;2020-11-25 23:59:59
252.3;250.1;252.88;247.44;19957536265.9;79917590;2020-11-26 00:00:00;2020-11-26 23:59:59
250.3;251.59;252.26;248.03;12861398290.8;51431130;2020-11-27 00:00:00;2020-11-27 23:59:59
249.72;249.63;251.0;245.98;27926253239.0;112141620;2020-11-30 00:00:00;2020-11-30 23:59:59
250.75;260.81;260.99;249.8;33797756819.2;132069500;2020-12-01 00:00:00;2020-12-01 23:59:59
260.05;264.06;264.99;258.8;24485196875.8;93452130;2020-12-02 00:00:00;2020-12-02 23:59:59
264.5;263.14;264.63;260.85;16359009602.9;62240840;2020-12-03 00:00:00;2020-12-03 23:59:59
264.63;270.0;270.84;264.5;25436065778.4;94637930;2020-12-04 00:00:00;2020-12-04 23:59:59
269.0;274.36;276.13;268.1;25943614759.1;94793660;2020-12-07 00:00:00;2020-12-07 23:59:59
274.5;275.49;276.66;271.52;21641376994.2;78859920;2020-12-08 00:00:00;2020-12-08 23:59:59
276.4;276.89;279.42;275.87;20456907403.1;73639980;2020-12-09 00:00:00;2020-12-09 23:59:59
276.55;282.2;282.2;275.2;21123931442.1;75658690;2020-12-10 00:00:00;2020-12-10 23:59:59
282.5;283.73;284.6;279.78;21506659116.0;76101950;2020-12-11 00:00:00;2020-12-11 23:59:59
285.01;279.95;287.74;277.1;25581080169.8;90415250;2020-12-14 00:00:00;2020-12-14 23:59:59
278.53;278.7;283.76;276.07;23511052595.1;84193230;2020-12-15 00:00:00;2020-12-15 23:59:59
278.0;278.35;280.84;276.14;15220154497.2;54748960;2020-12-16 00:00:00;2020-12-16 23:59:59
279.81;278.5;285.16;276.54;25872189748.4;92138550;2020-12-17 00:00:00;2020-12-17 23:59:59
277.22;270.16;277.4;268.52;27030760585.1;99271840;2020-12-18 00:00:00;2020-12-18 23:59:59
266.2;261.79;267.34;259.7;31683374762.3;120517950;2020-12-21 00:00:00;2020-12-21 23:59:59
259.55;262.04;267.42;257.05;27826353526.9;105490480;2020-12-22 00:00:00;2020-12-22 23:59:59
262.25;270.1;270.29;260.22;18051634580.6;67938790;2020-12-23 00:00:00;2020-12-23 23:59:59
271.98;269.32;272.82;267.13;11504527659.8;42614450;2020-12-24 00:00:00;2020-12-24 23:59:59
269.97;270.64;271.0;268.28;3235057865.1;11989750;2020-12-25 00:00:00;2020-12-25 23:59:59
270.9;274.7;275.19;269.73;10633510029.9;39043430;2020-12-28 00:00:00;2020-12-28 23:59:59
275.91;272.0;276.43;271.26;10692369375.8;39021610;2020-12-29 00:00:00;2020-12-29 23:59:59
272.49;271.65;274.24;270.12;8575812006.4;31530660;2020-12-30 00:00:00;2020-12-30 23:59:59
274.67;272.0;276.6;270.61;13434542974.0;48922920;2021-01-04 00:00:00;2021-01-04 23:59:59
272.69;275.2;275.7;270.28;12449940093.5;45583910;2021-01-05 00:00:00;2021-01-05 23:59:59
275.94;272.93;275.94;271.62;11198786354.7;40948520;2021-01-06 00:00:00;2021-01-06 23:59:59
275.11;283.64;283.99;275.11;24965598229.2;88928790;2021-01-08 00:00:00;2021-01-08 23:59:59
282.86;289.49;292.95;279.48;32387587949.7;112349520;2021-01-11 00:00:00;2021-01-11 23:59:59
290.88;289.99;296.07;286.7;23033207791.0;78962360;2021-01-12 00:00:00;2021-01-12 23:59:59
291.01;283.78;292.46;283.1;19329406068.2;67559080;2021-01-13 00:00:00;2021-01-13 23:59:59
284.0;284.79;286.9;279.06;21166553940.6;74673700;2021-01-14 00:00:00;2021-01-14 23:59:59
282.55;276.9;286.16;276.0;20704258669.7;73774870;2021-01-15 00:00:00;2021-01-15 23:59:59
275.72;279.79;281.3;272.95;20519303291.8;73935650;2021-01-18 00:00:00;2021-01-18 23:59:59
280.98;278.19;282.8;276.42;15657703355.8;55998820;2021-01-19 00:00:00;2021-01-19 23:59:59
278.62;279.8;282.49;276.77;13410105295.4;47940980;2021-01-20 00:00:00;2021-01-20 23:59:59
280.75;274.4;281.54;272.84;23104211857.2;83795610;2021-01-21 00:00:00;2021-01-21 23:59:59
273.0;268.25;273.3;266.78;23425721074.9;87007610;2021-01-22 00:00:00;2021-01-22 23:59:59
271.0;265.3;273.63;261.65;30573885594.7;114330950;2021-01-25 00:00:00;2021-01-25 23:59:59
262.7;269.34;269.57;262.61;20081806624.3;75228120;2021-01-26 00:00:00;2021-01-26 23:59:59
270.07;265.5;273.8;265.02;26983357696.7;100093260;2021-01-27 00:00:00;2021-01-27 23:59:59
263.5;265.96;267.17;261.17;21478838736.4;81253290;2021-01-28 00:00:00;2021-01-28 23:59:59
263.77;258.11;264.75;257.36;31282157083.1;120123710;2021-01-29 00:00:00;2021-01-29 23:59:59
260.0;263.8;264.06;258.73;16517036893.1;63130400;2021-02-01 00:00:00;2021-02-01 23:59:59
265.0;263.15;268.39;263.05;21130912921.8;79534190;2021-02-02 00:00:00;2021-02-02 23:59:59
264.32;263.53;268.14;261.05;20508495277.8;77648760;2021-02-03 00:00:00;2021-02-03 23:59:59
263.21;270.11;270.6;262.34;21060053221.8;78929290;2021-02-04 00:00:00;2021-02-04 23:59:59
271.99;271.7;272.57;268.87;19443149796.1;71806820;2021-02-05 00:00:00;2021-02-05 23:59:59
273.01;275.2;275.58;272.32;14217396460.7;51878390;2021-02-08 00:00:00;2021-02-08 23:59:59
275.99;268.98;276.29;267.19;24881954493.2;91921510;2021-02-09 00:00:00;2021-02-09 23:59:59
269.28;265.9;270.99;265.2;16918200383.1;63087490;2021-02-10 00:00:00;2021-02-10 23:59:59
265.5;264.7;266.9;263.75;10250368666.9;38669800;2021-02-11 00:00:00;2021-02-11 23:59:59
264.0;266.0;266.44;258.55;21386688670.7;81658530;2021-02-12 00:00:00;2021-02-12 23:59:59
268.49;271.81;271.87;267.07;15321628602.6;56945310;2021-02-15 00:00:00;2021-02-15 23:59:59
272.3;270.9;272.8;268.27;17059296191.7;63103170;2021-02-16 00:00:00;2021-02-16 23:59:59
270.99;270.9;275.07;267.56;21493440752.3;79103850;2021-02-17 00:00:00;2021-02-17 23:59:59
270.35;266.99;272.46;266.21;15803278522.1;58729690;2021-02-18 00:00:00;2021-02-18 23:59:59
266.12;271.34;272.81;264.19;15897066063.1;59268550;2021-02-19 00:00:00;2021-02-19 23:59:59
271.0;270.51;271.0;269.02;2365150617.1;8763250;2021-02-20 00:00:00;2021-02-20 23:59:59
270.1;273.71;274.46;268.12;13063828693.3;48129770;2021-02-22 00:00:00;2021-02-22 23:59:59
272.12;271.9;272.75;269.42;17398895710.6;64190320;2021-02-24 00:00:00;2021-02-24 23:59:59
273.6;270.71;276.48;270.65;21852880680.8;79716010;2021-02-25 00:00:00;2021-02-25 23:59:59
268.0;270.17;272.49;266.43;20205917011.1;74892050;2021-02-26 00:00:00;2021-02-26 23:59:59
273.0;273.58;274.73;271.13;9812239879.7;35962010;2021-03-01 00:00:00;2021-03-01 23:59:59
271.89;279.1;280.0;271.6;19802839822.7;71566360;2021-03-02 00:00:00;2021-03-02 23:59:59
281.7;278.01;283.83;277.63;18069380424.4;64275320;2021-03-03 00:00:00;2021-03-03 23:59:59
278.5;274.75;281.96;273.63;25572715633.1;91991370;2021-03-04 00:00:00;2021-03-04 23:59:59
276.0;277.5;278.98;272.76;23006360823.0;83551110;2021-03-05 00:00:00;2021-03-05 23:59:59
278.8;285.79;286.38;277.56;20623220749.3;72788180;2021-03-09 00:00:00;2021-03-09 23:59:59
285.24;282.24;288.0;281.0;15689655145.4;55155180;2021-03-10 00:00:00;2021-03-10 23:59:59
283.84;286.0;286.38;282.3;13468791279.1;47365180;2021-03-11 00:00:00;2021-03-11 23:59:59
286.3;284.93;287.49;282.82;14696936110.3;51540190;2021-03-12 00:00:00;2021-03-12 23:59:59
286.05;292.74;292.92;285.28;19694478523.7;67805740;2021-03-15 00:00:00;2021-03-15 23:59:59
293.06;292.33;293.88;288.61;15706960115.0;53921730;2021-03-16 00:00:00;2021-03-16 23:59:59
292.35;283.35;293.25;279.6;31420312827.6;110292330;2021-03-17 00:00:00;2021-03-17 23:59:59
284.04;279.25;285.79;278.24;20952188477.5;74128740;2021-03-18 00:00:00;2021-03-18 23:59:59
279.0;285.47;286.31;278.03;23896683369.4;84249430;2021-03-19 00:00:00;2021-03-19 23:59:59
285.0;288.65;291.2;283.08;18072432468.3;62762410;2021-03-22 00:00:00;2021-03-22 23:59:59
287.56;282.6;288.3;282.11;20134876840.3;70760630;2021-03-23 00:00:00;2021-03-23 23:59:59
283.4;285.79;288.0;282.25;13241823616.1;46411230;2021-03-24 00:00:00;2021-03-24 23:59:59
286.5;286.66;287.03;283.85;10061257317.5;35216620;2021-03-25 00:00:00;2021-03-25 23:59:59
288.63;291.22;292.75;288.32;16285019984.6;56072880;2021-03-26 00:00:00;2021-03-26 23:59:59
289.72;293.3;294.09;289.26;12776627652.5;43681330;2021-03-29 00:00:00;2021-03-29 23:59:59
294.86;293.25;295.72;291.5;11386510532.1;38806220;2021-03-30 00:00:00;2021-03-30 23:59:59
294.0;291.02;294.42;290.26;13722588078.6;46996880;2021-03-31 00:00:00;2021-03-31 23:59:59
292.0;290.24;294.72;288.43;15048904346.4;51601440;2021-04-01 00:00:00;2021-04-01 23:59:59
290.81;291.7;292.4;289.14;5610346088.3;19279180;2021-04-02 00:00:00;2021-04-02 23:59:59
290.8;288.78;291.48;287.07;10211978871.6;35363370;2021-04-05 00:00:00;2021-04-05 23:59:59
289.0;281.5;289.43;281.37;22023585643.8;77530890;2021-04-06 00:00:00;2021-04-06 23:59:59
